Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Bosnia and Herzegovina,BIH,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6217032632107,23.5607345405474,23.5561207801996,23.4912147507782,23.6610635884902,24.1439714367634,24.3477004169017,24.5263657393677,24.0620212891315,23.9581055755115,23.4868242405062,22.3451592090633,21.23726932948,20.2800021768093,19.4249236769994,18.532029585057,18.9171909469728,19.16447233626,16.9721674655511,16.8037792229531,16.6870516189167,17.1360095865788,16.6616488588639,16.4252958982074,18.103066824197,18.2604715037766,17.1574613512436,18.3425735584211,17.2203429153815,18.590264272429,17.0282108942864,16.8063204252467,15.852884723724,
Bosnia and Herzegovina,BIH,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0446153730041,40.0631047538915,40.2027501703282,40.2985181864165,40.9839217617018,41.9916326564516,42.879626413083,44.018738759418,44.0414078567758,45.0075344131587,44.6700168021387,43.4030385378682,42.1424844785308,40.9701027510772,39.9557220339717,38.8095054691111,41.5795131783071,41.4055025066408,41.5377311324445,40.3536124751198,37.1569784491699,39.2436078142084,38.8817591968054,38.8984793047402,37.0548699449402,39.6698923651908,37.8579213032006,41.6257495127096,41.4743881370171,42.8285993786729,39.6775915049651,40.6398897280859,41.0909233398034,
Bosnia and Herzegovina,BIH,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2828287552526,41.5795283778105,41.8991415448343,42.3483140719716,42.4831757345121,42.4112339384526,42.6135079738838,42.749987819464,43.5522098818213,43.889974715746,44.9309594009785,45.8497709947428,46.7037339342597,47.411245620363,48.0021778542911,48.7012405317797,47.6046590292418,46.9504912612583,47.300090832211,49.4463665802191,51.5064551404601,49.0818531385266,51.3187249130377,52.9177013522881,52.6450822340079,50.7665276351967,51.6232066543261,52.1406357660292,50.3257248869155,54.2085006121207,51.9539774534797,52.1577214448031,51.7978496597179,
Bosnia and Herzegovina,BIH,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9582108556954,45.4249867789996,45.9881803942442,46.7607588575804,47.2423448530511,47.5378649148105,48.1297634077949,48.9653399766692,50.1416002199615,51.0717632359831,52.5727357795763,54.1420634718303,55.5798595879739,56.8110952777347,57.9635130798285,59.2269441310434,59.4499142086772,58.324543364269,57.2600335359383,60.3956529016819,62.2159989540411,60.0812680429217,63.959288612031,65.9254862155843,64.90212894073,63.7743190661479,62.7333129807244,65.4336676426006,62.2697791578542,65.9614311981863,60.3800530752752,61.1156899228678,61.3689959655181,
Bosnia and Herzegovina,BIH,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9426005651856,39.1152479783107,39.2310180189972,39.4334563388053,39.3290489105894,39.0200074204106,38.969665951562,38.6499955005067,39.2095852095567,39.155785412707,39.8983895162888,40.3936627878469,40.8710283299421,41.2281073914485,41.4495620919986,41.7717113805929,39.8022682107399,39.3121548193116,40.3917995806694,42.0507681098329,44.2415009048058,41.6926101077696,42.6098751872788,44.3958409095969,44.4828555154737,42.3777373663421,44.1084948950327,42.9925920421613,42.2793204406474,46.2711065723457,46.2829918544299,46.0416503840333,45.021824344465,
Bosnia and Herzegovina,BIH,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.795,33.004,32.003,31.055,30.444,30.207,30.026,29.667,29.293,28.989,28.583,28.189,27.715,27.37,26.956,26.616,27.428,29.914,30.125,28.313,28.186,27.705,28.205,27.222,27.334,27.549,30.088,31.052,31.463,31.126,31.473,32.6,34.479,34.345
Bosnia and Herzegovina,BIH,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.547,,,,,19.95,20.637,23.011,23.626,23.127,22.874,22.514,22.939,22.674,23.164,22.423,24.809,24.992,26.628,29.905,33.275,34.762,36.768,
Bosnia and Herzegovina,BIH,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.985,56.068,54.982,53.798,52.845,52.21,51.658,50.959,50.249,49.611,48.875,48.184,47.406,46.786,46.115,45.513,46.922,50.278,49.114,47.488,47.146,46.848,46.523,47.208,46.622,48.5,50.45,51.153,52.946,52.221,52.936,54.039,55.104,54.87
Bosnia and Herzegovina,BIH,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.069,,,,,39.372,41.623,44.003,42.482,41.586,40.817,41.132,40.28,40.807,40.701,42.37,42.747,43.823,44.131,50.867,53.858,55.183,56.404,
Bosnia and Herzegovina,BIH,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.978,44.046,42.837,41.661,40.861,40.473,40.151,39.649,39.129,38.679,38.127,37.6,36.986,36.51,35.971,35.505,36.594,39.481,39.037,37.303,37.068,36.667,36.779,36.578,36.365,37.36,39.629,40.473,41.532,41.016,41.54,42.656,44.155,43.985
Bosnia and Herzegovina,BIH,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.85,,,,,29.394,30.834,33.215,32.784,32.102,31.615,31.526,31.419,31.476,31.735,32.115,33.608,34.195,35.242,40.092,43.306,44.71,46.335,
Bosnia and Herzegovina,BIH,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.295,16.674,16.062,15.519,15.094,14.737,14.311,13.779,13.193,12.597,11.92,11.272,10.535,9.852,9.144,8.403,8.928,11.694,11.621,9.125,9.517,8.604,9.827,7.945,7.205,9.517,11.123,12.252,13.796,12.544,13.052,13.603,12.829,12.678
Bosnia and Herzegovina,BIH,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.983,,,,,8.925,9.378,12.1,11.422,9.992,9.202,7.533,7.889,8.028,7.99,8.733,11.272,12.551,18.374,15.818,15.16,13.664,12.849,
Bosnia and Herzegovina,BIH,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.887,30.867,29.861,28.947,28.172,27.492,26.724,25.828,24.855,23.854,22.741,21.662,20.445,19.287,18.098,16.829,18.373,22.395,21.712,17.81,17.224,14.634,15.758,15.063,14.924,17.859,21.016,23.841,25.088,24.926,24.709,25.903,24.583,24.493
Bosnia and Herzegovina,BIH,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.267,,,,,15.853,17.903,21.826,21.322,17.486,16.761,13.996,14.764,13.344,15.72,18.274,22.585,25.948,26.885,25.97,27.107,25.914,24.556,
Bosnia and Herzegovina,BIH,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.672,23.854,23.016,22.257,21.629,21.086,20.485,19.775,19.002,18.211,17.326,16.474,15.51,14.608,13.68,12.689,13.748,17.175,16.809,13.607,13.509,11.739,12.919,11.662,11.239,13.877,16.291,18.302,19.689,19.005,19.136,20.017,18.95,18.824
Bosnia and Herzegovina,BIH,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.761,,,,,12.474,13.746,17.24,16.553,13.821,13.145,10.789,11.495,10.83,12.097,13.801,17.443,19.647,23.093,21.025,21.322,19.973,18.869,
Bosnia and Herzegovina,BIH,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.900267707246226,18.497978729686643,16.435434293704873,49.74951317344332,47.875571469676295,38.67798001915979,21.84577471655626,24.30049854857474,22.35323795452098,29.02087718237714,27.59097190234924,24.696444058976606,21.05300307311402,25.54792377490059,27.4686633651637,26.357675581893155,30.64744184370968,29.036342001834907,30.577302795854244,31.19608197198569,33.99482571898436,33.294502730053416,29.72240828667319,28.21270545503776,33.70889948673919,31.559986565554805,34.07643537704101,24.281114404571092,27.394096607584316,25.39344659214721,27.18058599139682,26.36806123085315,,
Bosnia and Herzegovina,BIH,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.53,6.16,6.15,5.91,6.09,6.12,6.09,5.75,6.12,6.43,6.66,7.27,6.85,6.46,5.94,5.86,6.21,6.0,6.41,6.02,6.1,5.89,5.53,,
Bosnia and Herzegovina,BIH,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.4833806624006,1416.8290010275498,1050.616781283304,949.2891189239776,385.2078107621412,402.1387224449128,450.3577235244266,670.5436689527918,818.9031874077948,802.3299472456029,1044.8303275206615,1004.9506600610536,1052.1076878626418,1052.7681563332235,1161.3622581245436,1230.3222995096512,1304.394554219491,1321.6012972378546,1510.2092502102726,1602.5317512912025,1700.4837331806452,1909.6702864730375,1821.2122209701065,1787.3924639259856,1682.3128777930808,1755.0437710336105,1945.2547576426368,1966.742964055637,2205.4001935984943,2157.7163302654376,2152.730189255908,2267.2608894087166,2270.72637629896,,
Bosnia and Herzegovina,BIH,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.6623372588937,649.0436138628286,488.5812162116232,416.1200625704852,144.97299984469092,130.16046087315848,98.59455396433496,111.39767550386162,118.72509906223512,107.27302401141432,133.46610786999824,125.92721814001916,125.78280048056736,120.9014624243069,124.3114447222836,125.39115406734538,125.0899305275072,118.25863948781854,126.0550670117266,135.53758053242404,140.07681542891223,152.9651630723861,144.27056563196518,136.10715504112227,125.0298049257758,123.4164148225086,130.78156194079182,126.4370752268983,134.8931324170144,126.70243105521293,128.540207152915,123.98273084622282,117.66410744582107,,
Bosnia and Herzegovina,BIH,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,17.61196,,,,,,18.1893,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.61727345702437,33.99303418643151,36.073613217487534,37.83100133893408,39.82454788367132,39.16334613189101,38.118617945259366,39.03266972431659,37.3655580614393,39.94627297672119,36.4782077046437,34.901023609268826,33.88992528733024,34.49934746617428,34.05216892463546,38.36146593556784,34.85890441172907,33.42377050909272,35.39502769121094,
Bosnia and Herzegovina,BIH,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5757059239.87,6818055883.81,8133827300.19,9654217922.663,9875898631.14,9933764182.92809,9998994544.0,10235423709.0,10006030874.0,10928784859.6707,10552758090.3876,10562831441.42,10777920419.6336,11709689168.4697,12185527446.5564,13321977315.545,13645636303.6573,15247234908.1002,17619583551.2869,
Bosnia and Herzegovina,BIH,Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.4,63.2,63.0,68.2,74.9,81.3,92.1,97.7,110.0,98.1,105.8,118.2,113.1,110.2,109.6,100.0,98.2,103.2,109.5,105.8,105.8,125.6,147.2,137.2,
Bosnia and Herzegovina,BIH,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9816464816,6.5910080135,11.2792547852,11.8677376446,14.7316875561,20.9696058548,20.2438103297,19.7197859606,26.2855676683,35.1652639843,47.0786286709,65.1842846246,81.4453410423,98.4940425291,77.5604714532,94.2182437916,114.7557070653,101.2545371601,111.5763499466,115.5815613776,100.0,104.5166295441,125.5777330657,140.8879147583,129.0353628304,120.6698732496,168.9664953274,,,
Bosnia and Herzegovina,BIH,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0006307668,33.4330119115,32.6858912006,40.2269937599,49.0143443755,60.4704643751,76.0111713724,88.3606257128,96.3114132487,82.7509864249,92.494186437,98.0440281696,89.9677367913,101.5034054826,106.0534106586,100.0,108.1705750254,124.2206820909,128.7459860806,120.1553517924,112.4019266638,123.4698755042,,,
Bosnia and Herzegovina,BIH,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3004576250.70486,3215640155.393392,3075732263.507802,3495080217.7663007,4124380719.627676,4851912100.234715,5854239688.362613,6741992357.385033,7000382782.4819975,6797791880.122395,7862708768.378284,8021448158.646336,8150890330.302419,8748856786.188684,9082214613.72507,10158360600.0,11314509958.243038,12709946962.70354,13724819888.775751,13741169707.71759,11542851643.882471,15412804617.066978,16177955713.224634,16144885552.4086,
Bosnia and Herzegovina,BIH,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.448289421942588,20.411739023502072,23.617706247982976,27.83363490033526,27.30319722546008,27.643946778602736,21.88381874547198,22.068719648032573,19.126012162673117,20.58798523031563,22.53624239931529,24.31642289108027,26.25834520154812,27.10155544438264,26.848068924193058,25.00937878535689,29.695542186820408,32.03597181103982,32.35054143794094,33.743046819878174,33.98912010824838,35.11487563076115,35.90870938660216,40.324411173922286,41.98456356283129,40.04007111495333,34.18149214204836,42.5733214368127,48.30710235083401,44.055617147886025,
Bosnia and Herzegovina,BIH,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.784223525274584,-5.176898949269244,13.09664210472647,17.478587628605595,15.728093461166551,18.772042028911716,12.381603113836576,1.1452181757366446,-3.1760109581107656,13.900523926554968,4.644009561906543,0.1074384740805243,7.856493211306372,4.163053342858291,9.782805056651227,9.367880679486802,11.821004741888146,7.278458499827664,0.5043894213535509,-15.847528355603174,26.076724864999196,11.989337838268582,-1.2499997643765963,
Bosnia and Herzegovina,BIH,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124011275.03494,1295465925.7739198,1579790181.38747,1630974329.54227,1633872801.0059,2198490326.47348,2950216686.3546,3544270729.86483,4521180072.90518,4287589229.72556,5168278490.91307,4430602468.25145,5094442709.99652,5980702786.349191,5566123838.72272,6133467167.14973,6307052949.82694,5759120182.58742,6149663056.30165,7432685496.14721,8592405563.65495,8198634415.034531,7019638522.272929,10116079533.6965,11837501107.8609,12125804365.4114,
Bosnia and Herzegovina,BIH,Exports of goods and services (constant 2015 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941463868.2795267,2053762478.0832567,1947441269.934879,2202490683.2579904,2587454947.343112,2994412279.7268143,3556524611.3960247,3996879373.424999,4042652362.471732,3914257280.4413056,4458359550.255969,4665406194.07403,4670418635.298601,5037349758.320423,5247057315.825645,5760366704.243626,6299990983.798055,7044713216.731348,7557459744.643014,7595578772.118047,6391867272.434464,8058656914.803128,9024836517.545868,8912026082.341171,
Bosnia and Herzegovina,BIH,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423756000.0,3621793700.0,3434297100.0,3884074700.0,4562956100.0,5280622100.0,6271902700.0,7048464800.0,7129185100.0,6902761400.0,7862281400.0,8227406499.999999,8236245900.0,8883326000.0,9253143600.0,10158360600.0,11109983700.0,12423295400.0,13327519800.0,13394742400.0,11272006800.0,14211377000.0,15915227000.0,15716286700.0,
Bosnia and Herzegovina,BIH,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314280000.0,546011100.0,990158400.0,1772250200.0,1977886200.0,2378210400.0,2586580300.0,2797910500.0,2674273000.0,3032199700.0,3605381300.0,4291931000.0,5266692700.0,6110820400.0,6851447200.0,6201955900.0,7532260200.0,8403439700.000001,8483188599.999999,9035967500.0,9298984700.0,10158360600.0,10867808600.0,12824262400.0,14250304000.0,14328291000.0,11870377000.0,16665471000.000002,22036704000.0,21930810000.0,
Bosnia and Herzegovina,BIH,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194000000.0,381000000.0,658000000.0,1022025932.2651632,1124011006.6217036,1295466214.9096167,1218441300.8865397,1280121565.1107676,1286840345.1113238,1749751115.4505775,2288902820.480752,2728982617.3983703,3378094597.298906,4276282415.082404,5131416810.71543,4405139247.285479,5100600105.638095,5972861400.33278,5572942366.690535,6134185102.891889,6307950241.797243,5760366704.243626,6146467330.905545,7390002149.418591,8600140616.843243,8201251111.851392,6913561098.912619,10078259875.689856,11851985074.161282,12121807226.718063,
Bosnia and Herzegovina,BIH,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986977108.34503,2088869123.399241,2246587544.092301,2256436938.094155,2239345969.1648483,2852423433.690809,3624808468.543048,4226573145.692652,5253755990.132315,5379477185.28076,6412421680.07941,5328379102.194628,5691102088.28783,6646029863.219633,6139805758.444369,6719878400.852671,6955732838.637532,6286388254.697922,6675416146.0325165,7992867250.772982,9211900401.857136,8884500232.07442,7563769763.456465,10837085495.263138,12608255924.637526,13202950206.90774,
Bosnia and Herzegovina,BIH,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.9506488399528,-51.05613461784113,-60.26463103475994,-44.96369495564602,-71.06021460609075,-66.53264800698733,-41.59010564323481,-41.8982933598036,-40.4754551633488,-39.39348680330521,-36.74019882614534,-35.72261703963788,-27.31325737210532,-29.34874800039769,-32.46674199466431,-23.728736654788484,-21.577131589041485,-23.76440409157592,-23.44402598697104,-20.445147671919315,-22.57404047092177,-18.062238579238542,-16.426616395350354,-15.997056793274364,-14.462964070524317,-14.435985657517522,-13.748280973193063,-11.339265704149344,-13.591762959562091,-11.787134173849177,
Bosnia and Herzegovina,BIH,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1443420000.0,-1365744300.0,-2526559100.0,-2862972000.0,-5147712800.0,-5723807700.0,-4915785000.0,-5311938200.0,-5659434700.000001,-5801875100.0,-5877751200.0,-6305162900.0,-5478278700.0,-6617514200.0,-8285294900.0,-5884375600.0,-5473029200.0,-6233703099.999999,-6147658900.000001,-5474955800.0,-6175966200.0,-5225213800.0,-4971532700.0,-5087500300.0,-4908986000.0,-5165900000.0,-4774434000.000002,-4438793999.999998,-6200282000.0,-5867615000.0,
